"","steps","date","interval","totalstepsperday","meanstepsperinterval"
"1582","26","2012-10-07","1145",11015,44.6037735849057
"1583","0","2012-10-07","1150",11015,46.0377358490566
"1584","34","2012-10-07","1155",11015,59.188679245283
"1585","18","2012-10-07","1200",11015,63.8679245283019
"1586","34","2012-10-07","1205",11015,87.6981132075472
"1587","28","2012-10-07","1210",11015,94.8490566037736
"1588","0","2012-10-07","1215",11015,92.7735849056604
"1589","0","2012-10-07","1220",11015,63.3962264150943
"1590","0","2012-10-07","1225",11015,50.1698113207547
"1591","37","2012-10-07","1230",11015,54.4716981132075
"1592","40","2012-10-07","1235",11015,32.4150943396226
"1593","35","2012-10-07","1240",11015,26.5283018867925
"1594","53","2012-10-07","1245",11015,37.7358490566038
"1595","15","2012-10-07","1250",11015,45.0566037735849
"1596","12","2012-10-07","1255",11015,67.2830188679245
"1597","0","2012-10-07","1300",11015,42.3396226415094
"1598","0","2012-10-07","1305",11015,39.8867924528302
"1599","16","2012-10-07","1310",11015,43.2641509433962
"1600","0","2012-10-07","1315",11015,40.9811320754717
"1601","0","2012-10-07","1320",11015,46.2452830188679
"1602","0","2012-10-07","1325",11015,56.4339622641509
"1603","44","2012-10-07","1330",11015,42.7547169811321
"1604","0","2012-10-07","1335",11015,25.1320754716981
"1605","0","2012-10-07","1340",11015,39.9622641509434
"1606","0","2012-10-07","1345",11015,53.5471698113208
"1607","0","2012-10-07","1350",11015,47.3207547169811
"1608","0","2012-10-07","1355",11015,60.811320754717
"1609","0","2012-10-07","1400",11015,55.7547169811321
"1610","0","2012-10-07","1405",11015,51.9622641509434
"1611","0","2012-10-07","1410",11015,43.5849056603774
"1612","0","2012-10-07","1415",11015,48.6981132075472
"1613","0","2012-10-07","1420",11015,35.4716981132075
"1614","11","2012-10-07","1425",11015,37.5471698113208
"1615","11","2012-10-07","1430",11015,41.8490566037736
"1616","0","2012-10-07","1435",11015,27.5094339622642
"1617","0","2012-10-07","1440",11015,17.1132075471698
"1618","0","2012-10-07","1445",11015,26.0754716981132
"1619","0","2012-10-07","1450",11015,43.622641509434
"1620","0","2012-10-07","1455",11015,43.7735849056604
"1621","0","2012-10-07","1500",11015,30.0188679245283
"1622","0","2012-10-07","1505",11015,36.0754716981132
"1623","0","2012-10-07","1510",11015,35.4905660377358
"1624","0","2012-10-07","1515",11015,38.8490566037736
"1625","0","2012-10-07","1520",11015,45.9622641509434
"1626","0","2012-10-07","1525",11015,47.7547169811321
"1627","0","2012-10-07","1530",11015,48.1320754716981
"1628","0","2012-10-07","1535",11015,65.3207547169811
"1629","0","2012-10-07","1540",11015,82.9056603773585
"1630","80","2012-10-07","1545",11015,98.6603773584906
"1631","0","2012-10-07","1550",11015,102.11320754717
"1632","0","2012-10-07","1555",11015,83.9622641509434
"1633","0","2012-10-07","1600",11015,62.1320754716981
"1634","0","2012-10-07","1605",11015,64.1320754716981
"1635","12","2012-10-07","1610",11015,74.5471698113208
"1636","25","2012-10-07","1615",11015,63.1698113207547
"1637","30","2012-10-07","1620",11015,56.9056603773585
"1638","50","2012-10-07","1625",11015,59.7735849056604
"1639","0","2012-10-07","1630",11015,43.8679245283019
"1640","83","2012-10-07","1635",11015,38.5660377358491
"1641","13","2012-10-07","1640",11015,44.6603773584906
"1642","146","2012-10-07","1645",11015,45.4528301886792
"1643","422","2012-10-07","1650",11015,46.2075471698113
"1644","453","2012-10-07","1655",11015,43.6792452830189
"1645","411","2012-10-07","1700",11015,46.622641509434
"1646","439","2012-10-07","1705",11015,56.3018867924528
"1647","523","2012-10-07","1710",11015,50.7169811320755
"1648","413","2012-10-07","1715",11015,61.2264150943396
"1649","13","2012-10-07","1720",11015,72.7169811320755
"1650","165","2012-10-07","1725",11015,78.9433962264151
"1651","0","2012-10-07","1730",11015,68.9433962264151
"1652","79","2012-10-07","1735",11015,59.6603773584906
"1653","7","2012-10-07","1740",11015,75.0943396226415
"1654","142","2012-10-07","1745",11015,56.5094339622642
"1655","107","2012-10-07","1750",11015,34.7735849056604
"1656","0","2012-10-07","1755",11015,37.4528301886792
"1657","90","2012-10-07","1800",11015,40.6792452830189
"1658","17","2012-10-07","1805",11015,58.0188679245283
"1659","18","2012-10-07","1810",11015,74.6981132075472
"1660","61","2012-10-07","1815",11015,85.3207547169811
"1661","0","2012-10-07","1820",11015,59.2641509433962
"1662","0","2012-10-07","1825",11015,67.7735849056604
"1663","0","2012-10-07","1830",11015,77.6981132075472
"1664","80","2012-10-07","1835",11015,74.2452830188679
"1665","190","2012-10-07","1840",11015,85.3396226415094
"1666","82","2012-10-07","1845",11015,99.4528301886792
"1667","51","2012-10-07","1850",11015,86.5849056603774
"1668","30","2012-10-07","1855",11015,85.6037735849057
"1669","23","2012-10-07","1900",11015,84.8679245283019
"1670","51","2012-10-07","1905",11015,77.8301886792453
"1671","31","2012-10-07","1910",11015,58.0377358490566
"1672","0","2012-10-07","1915",11015,53.3584905660377
"1673","7","2012-10-07","1920",11015,36.3207547169811
"1674","49","2012-10-07","1925",11015,20.7169811320755
"1675","0","2012-10-07","1930",11015,27.3962264150943
"1676","0","2012-10-07","1935",11015,40.0188679245283
"1677","0","2012-10-07","1940",11015,30.2075471698113
"1678","0","2012-10-07","1945",11015,25.5471698113208
"1679","0","2012-10-07","1950",11015,45.6603773584906
"1680","0","2012-10-07","1955",11015,33.5283018867925
"1681","0","2012-10-07","2000",11015,19.622641509434
"1682","0","2012-10-07","2005",11015,19.0188679245283
"1683","42","2012-10-07","2010",11015,19.3396226415094
"1684","175","2012-10-07","2015",11015,33.3396226415094
"1685","170","2012-10-07","2020",11015,26.811320754717
"1686","0","2012-10-07","2025",11015,21.1698113207547
"1687","290","2012-10-07","2030",11015,27.3018867924528
"1688","0","2012-10-07","2035",11015,21.3396226415094
"1689","0","2012-10-07","2040",11015,19.5471698113208
"1690","0","2012-10-07","2045",11015,21.3207547169811
"1691","36","2012-10-07","2050",11015,32.3018867924528
"1692","0","2012-10-07","2055",11015,20.1509433962264
"1693","117","2012-10-07","2100",11015,15.9433962264151
"1694","72","2012-10-07","2105",11015,17.2264150943396
"1695","52","2012-10-07","2110",11015,23.4528301886792
"1696","8","2012-10-07","2115",11015,19.2452830188679
"1697","0","2012-10-07","2120",11015,12.4528301886792
"1698","0","2012-10-07","2125",11015,8.0188679245283
"1699","0","2012-10-07","2130",11015,14.6603773584906
"1700","0","2012-10-07","2135",11015,16.3018867924528
"1701","0","2012-10-07","2140",11015,8.67924528301887
"1702","61","2012-10-07","2145",11015,7.79245283018868
"1703","0","2012-10-07","2150",11015,8.13207547169811
"1704","0","2012-10-07","2155",11015,2.62264150943396
"1705","0","2012-10-07","2200",11015,1.45283018867925
"1706","0","2012-10-07","2205",11015,3.67924528301887
"1707","0","2012-10-07","2210",11015,4.81132075471698
"1708","0","2012-10-07","2215",11015,8.50943396226415
"1709","0","2012-10-07","2220",11015,7.07547169811321
"1710","0","2012-10-07","2225",11015,8.69811320754717
"1711","0","2012-10-07","2230",11015,9.75471698113208
"1712","0","2012-10-07","2235",11015,2.20754716981132
"1713","0","2012-10-07","2240",11015,0.320754716981132
"1714","0","2012-10-07","2245",11015,0.113207547169811
"1715","0","2012-10-07","2250",11015,1.60377358490566
"1716","0","2012-10-07","2255",11015,4.60377358490566
"1717","0","2012-10-07","2300",11015,3.30188679245283
"1718","0","2012-10-07","2305",11015,2.84905660377358
"1719","0","2012-10-07","2310",11015,0
"1720","0","2012-10-07","2315",11015,0.830188679245283
"1721","0","2012-10-07","2320",11015,0.962264150943396
"1722","0","2012-10-07","2325",11015,1.58490566037736
"1723","0","2012-10-07","2330",11015,2.60377358490566
"1724","0","2012-10-07","2335",11015,4.69811320754717
"1725","0","2012-10-07","2340",11015,3.30188679245283
"1726","0","2012-10-07","2345",11015,0.641509433962264
"1727","0","2012-10-07","2350",11015,0.226415094339623
"1728","0","2012-10-07","2355",11015,1.07547169811321
"1729","0","2012-10-09","0",12811,1.71698113207547
"1730","0","2012-10-09","5",12811,0.339622641509434
"1731","0","2012-10-09","10",12811,0.132075471698113
"1732","0","2012-10-09","15",12811,0.150943396226415
"1733","0","2012-10-09","20",12811,0.0754716981132075
"1734","13","2012-10-09","25",12811,2.09433962264151
"1735","28","2012-10-09","30",12811,0.528301886792453
"1736","0","2012-10-09","35",12811,0.867924528301887
"1737","0","2012-10-09","40",12811,0
"1738","0","2012-10-09","45",12811,1.47169811320755
"1739","0","2012-10-09","50",12811,0.30188679245283
"1740","0","2012-10-09","55",12811,0.132075471698113
"1741","0","2012-10-09","100",12811,0.320754716981132
"1742","0","2012-10-09","105",12811,0.679245283018868
"1743","0","2012-10-09","110",12811,0.150943396226415
"1744","0","2012-10-09","115",12811,0.339622641509434
"1745","0","2012-10-09","120",12811,0
"1746","0","2012-10-09","125",12811,1.11320754716981
"1747","0","2012-10-09","130",12811,1.83018867924528
"1748","0","2012-10-09","135",12811,0.169811320754717
"1749","0","2012-10-09","140",12811,0.169811320754717
"1750","0","2012-10-09","145",12811,0.377358490566038
"1751","0","2012-10-09","150",12811,0.264150943396226
"1752","0","2012-10-09","155",12811,0
"1753","0","2012-10-09","200",12811,0
"1754","0","2012-10-09","205",12811,0
"1755","56","2012-10-09","210",12811,1.13207547169811
"1756","0","2012-10-09","215",12811,0
"1757","0","2012-10-09","220",12811,0
"1758","0","2012-10-09","225",12811,0.132075471698113
"1759","0","2012-10-09","230",12811,0
"1760","0","2012-10-09","235",12811,0.226415094339623
"1761","0","2012-10-09","240",12811,0
"1762","0","2012-10-09","245",12811,0
"1763","0","2012-10-09","250",12811,1.54716981132075
"1764","50","2012-10-09","255",12811,0.943396226415094
"1765","0","2012-10-09","300",12811,0
"1766","0","2012-10-09","305",12811,0
"1767","0","2012-10-09","310",12811,0
"1768","0","2012-10-09","315",12811,0
"1769","0","2012-10-09","320",12811,0.207547169811321
"1770","0","2012-10-09","325",12811,0.622641509433962
"1771","0","2012-10-09","330",12811,1.62264150943396
"1772","0","2012-10-09","335",12811,0.584905660377358
"1773","0","2012-10-09","340",12811,0.490566037735849
"1774","0","2012-10-09","345",12811,0.0754716981132075
"1775","0","2012-10-09","350",12811,0
"1776","0","2012-10-09","355",12811,0
"1777","0","2012-10-09","400",12811,1.18867924528302
"1778","0","2012-10-09","405",12811,0.943396226415094
"1779","57","2012-10-09","410",12811,2.56603773584906
"1780","0","2012-10-09","415",12811,0
"1781","0","2012-10-09","420",12811,0.339622641509434
"1782","0","2012-10-09","425",12811,0.358490566037736
"1783","0","2012-10-09","430",12811,4.11320754716981
"1784","0","2012-10-09","435",12811,0.660377358490566
"1785","0","2012-10-09","440",12811,3.49056603773585
"1786","0","2012-10-09","445",12811,0.830188679245283
"1787","0","2012-10-09","450",12811,3.11320754716981
"1788","0","2012-10-09","455",12811,1.11320754716981
"1789","0","2012-10-09","500",12811,0
"1790","0","2012-10-09","505",12811,1.56603773584906
"1791","0","2012-10-09","510",12811,3
"1792","0","2012-10-09","515",12811,2.24528301886792
"1793","0","2012-10-09","520",12811,3.32075471698113
"1794","0","2012-10-09","525",12811,2.9622641509434
"1795","0","2012-10-09","530",12811,2.09433962264151
"1796","0","2012-10-09","535",12811,6.05660377358491
"1797","0","2012-10-09","540",12811,16.0188679245283
"1798","4","2012-10-09","545",12811,18.3396226415094
"1799","0","2012-10-09","550",12811,39.4528301886792
"1800","0","2012-10-09","555",12811,44.4905660377358
"1801","0","2012-10-09","600",12811,31.4905660377358
"1802","0","2012-10-09","605",12811,49.2641509433962
"1803","0","2012-10-09","610",12811,53.7735849056604
"1804","8","2012-10-09","615",12811,63.4528301886792
"1805","0","2012-10-09","620",12811,49.9622641509434
"1806","13","2012-10-09","625",12811,47.0754716981132
"1807","45","2012-10-09","630",12811,52.1509433962264
"1808","25","2012-10-09","635",12811,39.3396226415094
"1809","28","2012-10-09","640",12811,44.0188679245283
"1810","15","2012-10-09","645",12811,44.1698113207547
"1811","34","2012-10-09","650",12811,37.3584905660377
"1812","63","2012-10-09","655",12811,49.0377358490566
"1813","18","2012-10-09","700",12811,43.811320754717
"1814","62","2012-10-09","705",12811,44.377358490566
"1815","22","2012-10-09","710",12811,50.5094339622642
"1816","0","2012-10-09","715",12811,54.5094339622642
"1817","26","2012-10-09","720",12811,49.9245283018868
"1818","19","2012-10-09","725",12811,50.9811320754717
"1819","0","2012-10-09","730",12811,55.6792452830189
"1820","10","2012-10-09","735",12811,44.3207547169811
"1821","22","2012-10-09","740",12811,52.2641509433962
"1822","18","2012-10-09","745",12811,69.5471698113208
"1823","161","2012-10-09","750",12811,57.8490566037736
"1824","146","2012-10-09","755",12811,56.1509433962264
"1825","26","2012-10-09","800",12811,73.377358490566
"1826","257","2012-10-09","805",12811,68.2075471698113
"1827","748","2012-10-09","810",12811,129.433962264151
"1828","743","2012-10-09","815",12811,157.528301886792
"1829","727","2012-10-09","820",12811,171.150943396226
"1830","393","2012-10-09","825",12811,155.396226415094
"1831","667","2012-10-09","830",12811,177.301886792453
"1832","635","2012-10-09","835",12811,206.169811320755
"1833","732","2012-10-09","840",12811,195.924528301887
"1834","613","2012-10-09","845",12811,179.566037735849
"1835","530","2012-10-09","850",12811,183.396226415094
"1836","655","2012-10-09","855",12811,167.018867924528
"1837","134","2012-10-09","900",12811,143.452830188679
"1838","0","2012-10-09","905",12811,124.037735849057
"1839","0","2012-10-09","910",12811,109.11320754717
"1840","32","2012-10-09","915",12811,108.11320754717
"1841","75","2012-10-09","920",12811,103.716981132075
"1842","182","2012-10-09","925",12811,95.9622641509434
"1843","0","2012-10-09","930",12811,66.2075471698113
"1844","6","2012-10-09","935",12811,45.2264150943396
"1845","0","2012-10-09","940",12811,24.7924528301887
"1846","41","2012-10-09","945",12811,38.7547169811321
"1847","0","2012-10-09","950",12811,34.9811320754717
"1848","0","2012-10-09","955",12811,21.0566037735849
"1849","23","2012-10-09","1000",12811,40.5660377358491
"1850","0","2012-10-09","1005",12811,26.9811320754717
"1851","35","2012-10-09","1010",12811,42.4150943396226
"1852","526","2012-10-09","1015",12811,52.6603773584906
"1853","0","2012-10-09","1020",12811,38.9245283018868
"1854","0","2012-10-09","1025",12811,50.7924528301887
"1855","133","2012-10-09","1030",12811,44.2830188679245
"1856","45","2012-10-09","1035",12811,37.4150943396226
"1857","0","2012-10-09","1040",12811,34.6981132075472
"1858","0","2012-10-09","1045",12811,28.3396226415094
"1859","0","2012-10-09","1050",12811,25.0943396226415
"1860","57","2012-10-09","1055",12811,31.9433962264151
"1861","0","2012-10-09","1100",12811,31.3584905660377
"1862","0","2012-10-09","1105",12811,29.6792452830189
"1863","0","2012-10-09","1110",12811,21.3207547169811
"1864","0","2012-10-09","1115",12811,25.5471698113208
"1865","0","2012-10-09","1120",12811,28.377358490566
"1866","0","2012-10-09","1125",12811,26.4716981132075
"1867","0","2012-10-09","1130",12811,33.4339622641509
"1868","0","2012-10-09","1135",12811,49.9811320754717
"1869","0","2012-10-09","1140",12811,42.0377358490566
"1870","0","2012-10-09","1145",12811,44.6037735849057
"1871","0","2012-10-09","1150",12811,46.0377358490566
"1872","38","2012-10-09","1155",12811,59.188679245283
"1873","211","2012-10-09","1200",12811,63.8679245283019
"1874","279","2012-10-09","1205",12811,87.6981132075472
"1875","19","2012-10-09","1210",12811,94.8490566037736
"1876","20","2012-10-09","1215",12811,92.7735849056604
"1877","19","2012-10-09","1220",12811,63.3962264150943
"1878","0","2012-10-09","1225",12811,50.1698113207547
"1879","0","2012-10-09","1230",12811,54.4716981132075
"1880","0","2012-10-09","1235",12811,32.4150943396226
"1881","0","2012-10-09","1240",12811,26.5283018867925
"1882","0","2012-10-09","1245",12811,37.7358490566038
"1883","0","2012-10-09","1250",12811,45.0566037735849
"1884","0","2012-10-09","1255",12811,67.2830188679245
"1885","0","2012-10-09","1300",12811,42.3396226415094
"1886","0","2012-10-09","1305",12811,39.8867924528302
"1887","0","2012-10-09","1310",12811,43.2641509433962
"1888","0","2012-10-09","1315",12811,40.9811320754717
"1889","0","2012-10-09","1320",12811,46.2452830188679
"1890","0","2012-10-09","1325",12811,56.4339622641509
"1891","247","2012-10-09","1330",12811,42.7547169811321
"1892","196","2012-10-09","1335",12811,25.1320754716981
"1893","108","2012-10-09","1340",12811,39.9622641509434
"1894","137","2012-10-09","1345",12811,53.5471698113208
"1895","0","2012-10-09","1350",12811,47.3207547169811
"1896","0","2012-10-09","1355",12811,60.811320754717
"1897","0","2012-10-09","1400",12811,55.7547169811321
"1898","10","2012-10-09","1405",12811,51.9622641509434
"1899","0","2012-10-09","1410",12811,43.5849056603774
"1900","0","2012-10-09","1415",12811,48.6981132075472
"1901","0","2012-10-09","1420",12811,35.4716981132075
"1902","0","2012-10-09","1425",12811,37.5471698113208
"1903","0","2012-10-09","1430",12811,41.8490566037736
"1904","0","2012-10-09","1435",12811,27.5094339622642
"1905","0","2012-10-09","1440",12811,17.1132075471698
"1906","0","2012-10-09","1445",12811,26.0754716981132
"1907","0","2012-10-09","1450",12811,43.622641509434
"1908","0","2012-10-09","1455",12811,43.7735849056604
"1909","0","2012-10-09","1500",12811,30.0188679245283
"1910","0","2012-10-09","1505",12811,36.0754716981132
"1911","0","2012-10-09","1510",12811,35.4905660377358
"1912","0","2012-10-09","1515",12811,38.8490566037736
"1913","0","2012-10-09","1520",12811,45.9622641509434
"1914","0","2012-10-09","1525",12811,47.7547169811321
"1915","0","2012-10-09","1530",12811,48.1320754716981
"1916","0","2012-10-09","1535",12811,65.3207547169811
"1917","0","2012-10-09","1540",12811,82.9056603773585
"1918","76","2012-10-09","1545",12811,98.6603773584906
"1919","0","2012-10-09","1550",12811,102.11320754717
"1920","0","2012-10-09","1555",12811,83.9622641509434
"1921","0","2012-10-09","1600",12811,62.1320754716981
"1922","61","2012-10-09","1605",12811,64.1320754716981
"1923","58","2012-10-09","1610",12811,74.5471698113208
"1924","0","2012-10-09","1615",12811,63.1698113207547
"1925","0","2012-10-09","1620",12811,56.9056603773585
"1926","0","2012-10-09","1625",12811,59.7735849056604
"1927","0","2012-10-09","1630",12811,43.8679245283019
"1928","0","2012-10-09","1635",12811,38.5660377358491
"1929","0","2012-10-09","1640",12811,44.6603773584906
"1930","0","2012-10-09","1645",12811,45.4528301886792
"1931","43","2012-10-09","1650",12811,46.2075471698113
"1932","3","2012-10-09","1655",12811,43.6792452830189
"1933","0","2012-10-09","1700",12811,46.622641509434
"1934","7","2012-10-09","1705",12811,56.3018867924528
"1935","34","2012-10-09","1710",12811,50.7169811320755
"1936","46","2012-10-09","1715",12811,61.2264150943396
"1937","336","2012-10-09","1720",12811,72.7169811320755
"1938","283","2012-10-09","1725",12811,78.9433962264151
"1939","0","2012-10-09","1730",12811,68.9433962264151
"1940","7","2012-10-09","1735",12811,59.6603773584906
"1941","0","2012-10-09","1740",12811,75.0943396226415
"1942","0","2012-10-09","1745",12811,56.5094339622642
"1943","0","2012-10-09","1750",12811,34.7735849056604
"1944","0","2012-10-09","1755",12811,37.4528301886792
"1945","0","2012-10-09","1800",12811,40.6792452830189
"1946","0","2012-10-09","1805",12811,58.0188679245283
"1947","75","2012-10-09","1810",12811,74.6981132075472
"1948","82","2012-10-09","1815",12811,85.3207547169811
"1949","0","2012-10-09","1820",12811,59.2641509433962
"1950","33","2012-10-09","1825",12811,67.7735849056604
"1951","24","2012-10-09","1830",12811,77.6981132075472
"1952","61","2012-10-09","1835",12811,74.2452830188679
"1953","16","2012-10-09","1840",12811,85.3396226415094
"1954","76","2012-10-09","1845",12811,99.4528301886792
"1955","33","2012-10-09","1850",12811,86.5849056603774
"1956","0","2012-10-09","1855",12811,85.6037735849057
"1957","0","2012-10-09","1900",12811,84.8679245283019
"1958","57","2012-10-09","1905",12811,77.8301886792453
"1959","0","2012-10-09","1910",12811,58.0377358490566
"1960","0","2012-10-09","1915",12811,53.3584905660377
"1961","0","2012-10-09","1920",12811,36.3207547169811
"1962","0","2012-10-09","1925",12811,20.7169811320755
"1963","0","2012-10-09","1930",12811,27.3962264150943
"1964","0","2012-10-09","1935",12811,40.0188679245283
"1965","0","2012-10-09","1940",12811,30.2075471698113
"1966","0","2012-10-09","1945",12811,25.5471698113208
"1967","0","2012-10-09","1950",12811,45.6603773584906
"1968","0","2012-10-09","1955",12811,33.5283018867925
"1969","0","2012-10-09","2000",12811,19.622641509434
"1970","0","2012-10-09","2005",12811,19.0188679245283
"1971","0","2012-10-09","2010",12811,19.3396226415094
"1972","81","2012-10-09","2015",12811,33.3396226415094
"1973","48","2012-10-09","2020",12811,26.811320754717
"1974","0","2012-10-09","2025",12811,21.1698113207547
"1975","0","2012-10-09","2030",12811,27.3018867924528
"1976","0","2012-10-09","2035",12811,21.3396226415094
"1977","0","2012-10-09","2040",12811,19.5471698113208
"1978","0","2012-10-09","2045",12811,21.3207547169811
"1979","0","2012-10-09","2050",12811,32.3018867924528
"1980","0","2012-10-09","2055",12811,20.1509433962264
"1981","31","2012-10-09","2100",12811,15.9433962264151
"1982","15","2012-10-09","2105",12811,17.2264150943396
"1983","138","2012-10-09","2110",12811,23.4528301886792
"1984","88","2012-10-09","2115",12811,19.2452830188679
"1985","0","2012-10-09","2120",12811,12.4528301886792
"1986","14","2012-10-09","2125",12811,8.0188679245283
"1987","36","2012-10-09","2130",12811,14.6603773584906
"1988","102","2012-10-09","2135",12811,16.3018867924528
"1989","14","2012-10-09","2140",12811,8.67924528301887
"1990","279","2012-10-09","2145",12811,7.79245283018868
"1991","153","2012-10-09","2150",12811,8.13207547169811
"1992","0","2012-10-09","2155",12811,2.62264150943396
"1993","0","2012-10-09","2200",12811,1.45283018867925
"1994","109","2012-10-09","2205",12811,3.67924528301887
"1995","0","2012-10-09","2210",12811,4.81132075471698
"1996","0","2012-10-09","2215",12811,8.50943396226415
"1997","0","2012-10-09","2220",12811,7.07547169811321
"1998","14","2012-10-09","2225",12811,8.69811320754717
"1999","16","2012-10-09","2230",12811,9.75471698113208
"2000","0","2012-10-09","2235",12811,2.20754716981132
"2001","0","2012-10-09","2240",12811,0.320754716981132
"2002","0","2012-10-09","2245",12811,0.113207547169811
"2003","0","2012-10-09","2250",12811,1.60377358490566
"2004","0","2012-10-09","2255",12811,4.60377358490566
"2005","0","2012-10-09","2300",12811,3.30188679245283
"2006","0","2012-10-09","2305",12811,2.84905660377358
"2007","0","2012-10-09","2310",12811,0
"2008","0","2012-10-09","2315",12811,0.830188679245283
"2009","0","2012-10-09","2320",12811,0.962264150943396
"2010","0","2012-10-09","2325",12811,1.58490566037736
"2011","0","2012-10-09","2330",12811,2.60377358490566
"2012","0","2012-10-09","2335",12811,4.69811320754717
"2013","0","2012-10-09","2340",12811,3.30188679245283
"2014","0","2012-10-09","2345",12811,0.641509433962264
"2015","0","2012-10-09","2350",12811,0.226415094339623
"2016","20","2012-10-09","2355",12811,1.07547169811321
"2017","34","2012-10-10","0",9900,1.71698113207547
"2018","18","2012-10-10","5",9900,0.339622641509434
"2019","7","2012-10-10","10",9900,0.132075471698113
"2020","0","2012-10-10","15",9900,0.150943396226415
"2021","0","2012-10-10","20",9900,0.0754716981132075
"2022","0","2012-10-10","25",9900,2.09433962264151
"2023","0","2012-10-10","30",9900,0.528301886792453
"2024","0","2012-10-10","35",9900,0.867924528301887
"2025","0","2012-10-10","40",9900,0
"2026","0","2012-10-10","45",9900,1.47169811320755
"2027","0","2012-10-10","50",9900,0.30188679245283
"2028","0","2012-10-10","55",9900,0.132075471698113
"2029","0","2012-10-10","100",9900,0.320754716981132
"2030","0","2012-10-10","105",9900,0.679245283018868
"2031","0","2012-10-10","110",9900,0.150943396226415
"2032","0","2012-10-10","115",9900,0.339622641509434
"2033","0","2012-10-10","120",9900,0
"2034","0","2012-10-10","125",9900,1.11320754716981
"2035","0","2012-10-10","130",9900,1.83018867924528
"2036","0","2012-10-10","135",9900,0.169811320754717
"2037","0","2012-10-10","140",9900,0.169811320754717
"2038","0","2012-10-10","145",9900,0.377358490566038
"2039","0","2012-10-10","150",9900,0.264150943396226
"2040","0","2012-10-10","155",9900,0
"2041","0","2012-10-10","200",9900,0
"2042","0","2012-10-10","205",9900,0
"2043","0","2012-10-10","210",9900,1.13207547169811
"2044","0","2012-10-10","215",9900,0
"2045","0","2012-10-10","220",9900,0
"2046","0","2012-10-10","225",9900,0.132075471698113
"2047","0","2012-10-10","230",9900,0
"2048","0","2012-10-10","235",9900,0.226415094339623
"2049","0","2012-10-10","240",9900,0
"2050","0","2012-10-10","245",9900,0
"2051","0","2012-10-10","250",9900,1.54716981132075
"2052","0","2012-10-10","255",9900,0.943396226415094
"2053","0","2012-10-10","300",9900,0
"2054","0","2012-10-10","305",9900,0
"2055","0","2012-10-10","310",9900,0
"2056","0","2012-10-10","315",9900,0
"2057","0","2012-10-10","320",9900,0.207547169811321
"2058","0","2012-10-10","325",9900,0.622641509433962
"2059","0","2012-10-10","330",9900,1.62264150943396
"2060","0","2012-10-10","335",9900,0.584905660377358
"2061","0","2012-10-10","340",9900,0.490566037735849
"2062","0","2012-10-10","345",9900,0.0754716981132075
"2063","0","2012-10-10","350",9900,0
"2064","0","2012-10-10","355",9900,0
"2065","0","2012-10-10","400",9900,1.18867924528302
"2066","0","2012-10-10","405",9900,0.943396226415094
"2067","0","2012-10-10","410",9900,2.56603773584906
"2068","0","2012-10-10","415",9900,0
"2069","0","2012-10-10","420",9900,0.339622641509434
"2070","0","2012-10-10","425",9900,0.358490566037736
"2071","0","2012-10-10","430",9900,4.11320754716981
"2072","0","2012-10-10","435",9900,0.660377358490566
"2073","0","2012-10-10","440",9900,3.49056603773585
"2074","0","2012-10-10","445",9900,0.830188679245283
"2075","0","2012-10-10","450",9900,3.11320754716981
"2076","0","2012-10-10","455",9900,1.11320754716981
"2077","0","2012-10-10","500",9900,0
"2078","34","2012-10-10","505",9900,1.56603773584906
"2079","0","2012-10-10","510",9900,3
"2080","0","2012-10-10","515",9900,2.24528301886792
"2081","0","2012-10-10","520",9900,3.32075471698113
"2082","0","2012-10-10","525",9900,2.9622641509434
"2083","0","2012-10-10","530",9900,2.09433962264151
"2084","0","2012-10-10","535",9900,6.05660377358491
"2085","0","2012-10-10","540",9900,16.0188679245283
"2086","0","2012-10-10","545",9900,18.3396226415094
"2087","0","2012-10-10","550",9900,39.4528301886792
"2088","0","2012-10-10","555",9900,44.4905660377358
"2089","0","2012-10-10","600",9900,31.4905660377358
"2090","7","2012-10-10","605",9900,49.2641509433962
"2091","9","2012-10-10","610",9900,53.7735849056604
"2092","36","2012-10-10","615",9900,63.4528301886792
"2093","0","2012-10-10","620",9900,49.9622641509434
"2094","47","2012-10-10","625",9900,47.0754716981132
"2095","67","2012-10-10","630",9900,52.1509433962264
"2096","0","2012-10-10","635",9900,39.3396226415094
"2097","49","2012-10-10","640",9900,44.0188679245283
"2098","23","2012-10-10","645",9900,44.1698113207547
"2099","15","2012-10-10","650",9900,37.3584905660377
"2100","29","2012-10-10","655",9900,49.0377358490566
"2101","42","2012-10-10","700",9900,43.811320754717
"2102","49","2012-10-10","705",9900,44.377358490566
"2103","92","2012-10-10","710",9900,50.5094339622642
"2104","28","2012-10-10","715",9900,54.5094339622642
"2105","33","2012-10-10","720",9900,49.9245283018868
"2106","63","2012-10-10","725",9900,50.9811320754717
"2107","97","2012-10-10","730",9900,55.6792452830189
"2108","90","2012-10-10","735",9900,44.3207547169811
"2109","101","2012-10-10","740",9900,52.2641509433962
"2110","55","2012-10-10","745",9900,69.5471698113208
"2111","75","2012-10-10","750",9900,57.8490566037736
"2112","40","2012-10-10","755",9900,56.1509433962264
"2113","47","2012-10-10","800",9900,73.377358490566
"2114","22","2012-10-10","805",9900,68.2075471698113
"2115","61","2012-10-10","810",9900,129.433962264151
"2116","0","2012-10-10","815",9900,157.528301886792
